Invoice Number,UID,LogType,Box ID,Scanned At,Updated At,Scanned By,Product Name,Batch Code,Size,Manufactured At,Expiry At,To,From,Remarks,Entry Type,Active,Organization,Company,Warehouse,Customer Code,Customer Name,SalesReturn,ReturnedFromSameCustomer,UniqueBoxId
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,RU-JHU-967,10-03-2025 14:46:19,10-03-2025 14:46:20,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/RU-JHU-967
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,HG-DWP-996,10-03-2025 14:46:25,10-03-2025 14:46:25,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/HG-DWP-996
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,JF-CBK-664,10-03-2025 14:47:01,10-03-2025 14:47:02,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/JF-CBK-664
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,GG-JXK-479,10-03-2025 14:47:03,10-03-2025 14:47:04,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/GG-JXK-479
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,JQ-MUX-922,10-03-2025 14:47:08,10-03-2025 14:47:09,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/JQ-MUX-922
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,DV-ENE-272,10-03-2025 14:47:17,10-03-2025 14:47:17,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/DV-ENE-272
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,EA-FER-294,10-03-2025 14:47:52,10-03-2025 14:47:52,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/EA-FER-294
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,MA-JEN-472,10-03-2025 14:47:54,10-03-2025 14:47:54,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/MA-JEN-472
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,XX-UEA-942,10-03-2025 14:48:01,10-03-2025 14:48:01,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/XX-UEA-942
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,HJ-FWD-999,10-03-2025 14:48:09,10-03-2025 14:48:09,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/HJ-FWD-999
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,HK-GPX-497,10-03-2025 14:48:42,10-03-2025 14:48:44,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/HK-GPX-497
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,EE-DDX-672,10-03-2025 14:48:44,10-03-2025 14:48:44,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/EE-DDX-672
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,WR-FFJ-496,10-03-2025 14:48:54,10-03-2025 14:48:55,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/WR-FFJ-496
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,UD-MAJ-672,10-03-2025 14:49:10,10-03-2025 14:49:10,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/UD-MAJ-672
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,WP-FCT-244,10-03-2025 14:49:31,10-03-2025 14:49:31,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/WP-FCT-244
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,HB-UXH-676,10-03-2025 14:49:38,10-03-2025 14:49:38,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/HB-UXH-676
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,CV-TYP-469,10-03-2025 14:49:50,10-03-2025 14:49:50,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/CV-TYP-469
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,UP-DWU-479,10-03-2025 14:50:06,10-03-2025 14:50:06,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/UP-DWU-479
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,JV-JHT-646,10-03-2025 14:50:25,10-03-2025 14:50:25,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/JV-JHT-646
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,WK-GNU-229,10-03-2025 14:50:35,10-03-2025 14:50:35,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/WK-GNU-229
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,JV-KRP-222,10-03-2025 14:50:59,10-03-2025 14:50:59,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/JV-KRP-222
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,ND-PMF-469,10-03-2025 14:51:01,10-03-2025 14:51:01,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/ND-PMF-469
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,RP-VPT-746,10-03-2025 14:51:22,10-03-2025 14:51:22,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/RP-VPT-746
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,EP-MXF-297,10-03-2025 14:51:30,10-03-2025 14:51:31,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/EP-MXF-297
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,WE-CER-969,10-03-2025 14:51:47,10-03-2025 14:51:47,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/WE-CER-969
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,YR-MCG-677,10-03-2025 14:51:52,10-03-2025 14:51:53,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/YR-MCG-677
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,BV-GBF-947,10-03-2025 14:52:14,10-03-2025 14:52:14,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/BV-GBF-947
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,UD-TTN-799,10-03-2025 14:52:23,10-03-2025 14:52:24,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/UD-TTN-799
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,AT-TQV-644,10-03-2025 14:52:33,10-03-2025 14:52:33,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/AT-TQV-644
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,GF-XNE-796,10-03-2025 14:52:46,10-03-2025 14:52:46,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/GF-XNE-796
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,MD-PNN-964,10-03-2025 14:53:05,10-03-2025 14:53:05,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/MD-PNN-964
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,YH-GRQ-942,10-03-2025 14:53:14,10-03-2025 14:53:14,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/YH-GRQ-942
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,NG-NUC-962,10-03-2025 14:53:19,10-03-2025 14:53:20,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/NG-NUC-962
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,NK-QNP-662,10-03-2025 14:53:39,10-03-2025 14:53:39,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/NK-QNP-662
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,HY-YGE-297,10-03-2025 14:53:57,10-03-2025 14:53:58,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/HY-YGE-297
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,XC-NQF-247,10-03-2025 14:54:08,10-03-2025 14:54:08,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/XC-NQF-247
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,RU-QWE-692,10-03-2025 14:54:18,10-03-2025 14:54:18,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/RU-QWE-692
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,UN-YQW-767,10-03-2025 14:54:29,10-03-2025 14:54:29,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/UN-YQW-767
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,DH-HHU-644,10-03-2025 14:54:51,10-03-2025 14:54:51,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/DH-HHU-644
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,GV-VUH-949,10-03-2025 14:55:00,10-03-2025 14:55:00,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/GV-VUH-949
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,EB-HJK-762,10-03-2025 14:55:12,10-03-2025 14:55:12,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/EB-HJK-762
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,KU-UKR-667,10-03-2025 14:55:27,10-03-2025 14:55:27,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/KU-UKR-667
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,CD-BGE-792,10-03-2025 14:55:45,10-03-2025 14:55:45,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/CD-BGE-792
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,UY-KHW-227,10-03-2025 14:56:03,10-03-2025 14:56:03,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/UY-KHW-227
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,YM-VMJ-729,10-03-2025 14:56:06,10-03-2025 14:56:06,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/YM-VMJ-729
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,WT-ERM-927,10-03-2025 14:56:30,10-03-2025 14:56:31,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/WT-ERM-927
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,XN-WDY-246,10-03-2025 14:56:34,10-03-2025 14:56:35,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/XN-WDY-246
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,WQ-YEX-722,10-03-2025 14:56:57,10-03-2025 14:56:57,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/WQ-YEX-722
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,GF-ECK-269,10-03-2025 14:57:00,10-03-2025 14:57:00,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/GF-ECK-269
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,PW-KRV-622,10-03-2025 14:57:22,10-03-2025 14:57:22,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/PW-KRV-622
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,BG-QVM-777,10-03-2025 14:57:28,10-03-2025 14:57:29,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/BG-QVM-777
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,CA-VJQ-299,10-03-2025 14:57:52,10-03-2025 14:57:52,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/CA-VJQ-299
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,YD-YCQ-647,10-03-2025 14:57:56,10-03-2025 14:57:56,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/YD-YCQ-647
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,AB-GYY-794,10-03-2025 14:58:15,10-03-2025 14:58:15,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/AB-GYY-794
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,NC-BWX-694,10-03-2025 14:58:24,10-03-2025 14:58:24,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/NC-BWX-694
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,XP-FNY-627,10-03-2025 14:58:47,10-03-2025 14:58:47,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/XP-FNY-627
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,XH-WVJ-776,10-03-2025 14:58:55,10-03-2025 14:58:55,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/XH-WVJ-776
FPTSAKL24-00313,FMC032025/AKL/O/132,OLC,FW-NHF-977,10-03-2025 14:59:11,10-03-2025 14:59:11,8956048215,CORAGEN,0000177580,300ML,09/12/2023,08/12/2025,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/132/FW-NHF-977
